"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.800878160E-1,5.326322280E-4,-5.326322280E-4,2.024002373E-2
4.820880500E-1,4.261057824E-3,-2.130528912E-3,2.130528912E-2
4.840876600E-1,2.130528912E-3,5.326322280E-4,2.450108156E-2
4.860878160E-1,1.065264456E-3,-5.326322280E-4,2.609897964E-2
4.880873470E-1,5.326322280E-4,2.130528912E-3,3.036003746E-2
4.900857850E-1,2.130528912E-3,3.728425596E-3,3.408846259E-2
4.920835580E-1,-1.065264456E-3,6.391586736E-3,3.568635881E-2
4.940826990E-1,5.326322280E-4,7.989482954E-3,3.888215125E-2
4.960827770E-1,1.065264456E-3,1.012001187E-2,4.261057824E-2
4.980823470E-1,2.130528912E-3,7.989482954E-3,4.633900523E-2
5.000819170E-1,1.597896684E-3,1.012001187E-2,4.793690145E-2
5.020807070E-1,1.597896684E-3,9.587380104E-3,5.219795927E-2
5.040803160E-1,3.728425596E-3,1.331580617E-2,5.539375171E-2
5.060794170E-1,5.326322280E-4,1.278317347E-2,5.752427876E-2
5.080789100E-1,1.065264456E-3,1.171790902E-2,6.231797114E-2
5.100786750E-1,-1.065264456E-3,1.278317347E-2,6.338323653E-2
5.120784410E-1,-5.326322280E-4,9.587380104E-3,6.764429063E-2
5.140779330E-1,0.000000000E0,1.012001187E-2,7.084008306E-2
5.160771130E-1,5.326322280E-4,5.858954508E-3,7.456851006E-2
5.180765270E-1,1.065264456E-3,3.728425596E-3,7.563377917E-2
5.200762530E-1,1.065264456E-3,2.663161140E-3,7.936219871E-2
5.220753940E-1,-5.326322280E-4,0.000000000E0,8.149272949E-2
5.240749640E-1,-3.195793368E-3,0.000000000E0,8.042746782E-2
5.260744960E-1,-1.597896684E-3,-1.065264456E-3,8.575379103E-2
5.280738320E-1,-2.663161140E-3,-1.597896684E-3,8.628641814E-2
5.300736750E-1,-1.597896684E-3,-3.195793368E-3,8.681905270E-2
5.320743390E-1,-1.597896684E-3,-1.597896684E-3,8.681905270E-2
5.340754720E-1,-1.597896684E-3,-3.195793368E-3,8.522115648E-2
5.360755890E-1,-1.065264456E-3,-1.597896684E-3,8.522115648E-2
5.380760190E-1,-1.065264456E-3,0.000000000E0,8.628641814E-2
5.400756670E-1,5.326322280E-4,-1.065264456E-3,8.575379103E-2
5.420749250E-1,-2.663161140E-3,2.663161140E-3,8.362326026E-2
5.440737920E-1,-2.663161140E-3,4.793690052E-3,8.096009493E-2
5.460735580E-1,-1.065264456E-3,5.326322280E-3,8.149272949E-2
5.480733630E-1,0.000000000E0,8.522115648E-3,7.776430249E-2
5.500730890E-1,0.000000000E0,7.456851192E-3,7.563377917E-2
5.520718780E-1,0.000000000E0,9.054748341E-3,7.190535218E-2
5.540701990E-1,1.065264456E-3,7.456851192E-3,7.243798673E-2
5.560684020E-1,2.663161140E-3,9.587380104E-3,6.764429063E-2
5.580669170E-1,1.597896684E-3,1.012001187E-2,6.657902896E-2
5.600655890E-1,5.326322280E-4,9.587380104E-3,6.231797114E-2
5.620644170E-1,-5.326322280E-4,9.587380104E-3,6.072007492E-2
5.640632850E-1,-1.065264456E-3,1.012001187E-2,5.912217870E-2
5.660625820E-1,-5.326322280E-4,6.391586736E-3,5.539375171E-2
5.680616440E-1,1.597896684E-3,5.858954508E-3,4.953479767E-2
5.700598080E-1,-5.326322280E-4,6.924218964E-3,5.113269389E-2
5.720586750E-1,1.065264456E-3,4.793690052E-3,4.793690145E-2
5.740576990E-1,2.663161140E-3,3.195793368E-3,4.367584363E-2
5.760561750E-1,5.326322280E-4,-1.065264456E-3,4.101268202E-2
