"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.241754950E-1,2.062499989E-3,5.499999970E-4,-5.499999970E-4
5.266758810E-1,9.624999948E-4,-5.499999970E-4,-3.712499980E-3
5.291764230E-1,2.062499989E-3,5.499999970E-4,-1.649999991E-3
5.316768090E-1,2.062499989E-3,-5.499999970E-4,-1.649999991E-3
5.341773460E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
5.366777320E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
5.391783410E-1,9.624999948E-4,1.649999991E-3,-2.612499986E-3
5.416786500E-1,-1.374999993E-4,5.499999970E-4,-4.812499974E-3
5.441791870E-1,-1.374999993E-4,-5.499999970E-4,-3.712499980E-3
5.466795730E-1,-1.374999993E-4,5.499999970E-4,-4.812499974E-3
5.491801050E-1,9.624999948E-4,5.499999970E-4,-4.812499974E-3
5.516804920E-1,9.624999948E-4,-5.499999970E-4,-5.774999969E-3
5.541810280E-1,9.624999948E-4,5.499999970E-4,-5.774999969E-3
5.566814150E-1,-1.099999994E-3,-5.499999970E-4,-5.774999969E-3
5.591819320E-1,9.624999948E-4,5.499999970E-4,-5.774999969E-3
5.616823190E-1,9.624999948E-4,-1.649999991E-3,-6.874999963E-3
5.641828550E-1,9.624999948E-4,-5.499999970E-4,-6.874999963E-3
5.666832420E-1,9.624999948E-4,5.499999970E-4,-5.774999969E-3
5.691835500E-1,-1.374999993E-4,-5.499999970E-4,-7.974999957E-3
5.716840860E-1,9.624999948E-4,-5.499999970E-4,-7.974999957E-3
5.741844730E-1,9.624999948E-4,1.649999991E-3,-9.074999951E-3
5.766850090E-1,2.062499989E-3,5.499999970E-4,-1.003750041E-2
5.791853960E-1,-1.374999993E-4,-5.499999970E-4,-1.223750040E-2
5.816859370E-1,-1.374999993E-4,-5.499999970E-4,-1.113750041E-2
5.841863240E-1,-1.099999994E-3,-1.649999991E-3,-1.223750040E-2
5.866868600E-1,9.624999948E-4,5.499999970E-4,-1.429999992E-2
5.891872470E-1,-1.099999994E-3,-5.499999970E-4,-1.429999992E-2
5.916877680E-1,-1.374999993E-4,2.612499986E-3,-1.649999991E-2
5.941880780E-1,-1.374999993E-4,-5.499999970E-4,-1.649999991E-2
5.966884610E-1,9.624999948E-4,-5.499999970E-4,-1.759999990E-2
5.991889990E-1,-1.374999993E-4,5.499999970E-4,-1.856249943E-2
6.016893970E-1,-1.374999993E-4,-5.499999970E-4,-2.076249942E-2
6.041899330E-1,9.624999948E-4,-1.649999991E-3,-1.966249943E-2
6.066903200E-1,-1.099999994E-3,-5.499999970E-4,-2.076249942E-2
6.091908560E-1,-1.099999994E-3,-5.499999970E-4,-2.282499894E-2
6.116912430E-1,9.624999948E-4,-1.649999991E-3,-2.392499894E-2
6.141917740E-1,-1.099999994E-3,-1.649999991E-3,-2.282499894E-2
6.166921610E-1,2.062499989E-3,-5.499999970E-4,-2.282499894E-2
6.191926980E-1,9.624999948E-4,-5.499999970E-4,-2.282499894E-2
6.216930840E-1,-1.374999993E-4,-1.649999991E-3,-2.186249942E-2
6.241936210E-1,-1.099999994E-3,-1.649999991E-3,-2.392499894E-2
6.266940070E-1,-1.099999994E-3,-1.649999991E-3,-2.282499894E-2
6.291945440E-1,-1.374999993E-4,-5.499999970E-4,-2.392499894E-2
6.316949300E-1,-1.374999993E-4,-1.649999991E-3,-2.282499894E-2
6.341954620E-1,-1.374999993E-4,-1.649999991E-3,-2.186249942E-2
6.366958480E-1,-1.374999993E-4,-5.499999970E-4,-2.186249942E-2
6.391963850E-1,-1.099999994E-3,-5.499999970E-4,-2.076249942E-2
6.416967710E-1,-2.199999988E-3,-5.499999970E-4,-1.966249943E-2
6.441972790E-1,-1.374999993E-4,-5.499999970E-4,-1.856249943E-2
6.466976660E-1,-1.099999994E-3,5.499999970E-4,-1.759999990E-2
6.491982020E-1,9.624999948E-4,-5.499999970E-4,-1.759999990E-2
6.516985120E-1,2.062499989E-3,5.499999970E-4,-1.649999991E-2
6.541988940E-1,-1.099999994E-3,-5.499999970E-4,-1.429999992E-2
6.566994380E-1,-1.374999993E-4,-1.649999991E-3,-1.113750041E-2
6.591998240E-1,-1.374999993E-4,-5.499999970E-4,-1.003750041E-2
6.617003610E-1,-1.374999993E-4,-2.612499986E-3,-9.074999951E-3
6.642007480E-1,-1.374999993E-4,-5.499999970E-4,-6.874999963E-3
6.667012790E-1,2.062499989E-3,-5.499999970E-4,-4.812499974E-3
6.692016660E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
6.717022020E-1,9.624999948E-4,-5.499999970E-4,5.499999970E-4
6.742025890E-1,9.624999948E-4,5.499999970E-4,5.499999970E-4
6.767031400E-1,-1.374999993E-4,5.499999970E-4,3.712499980E-3
6.792034500E-1,-1.099999994E-3,-5.499999970E-4,6.874999963E-3
6.817038330E-1,-1.374999993E-4,5.499999970E-4,5.912499968E-3
6.842043710E-1,-1.374999993E-4,-5.499999970E-4,7.974999957E-3
6.867047530E-1,-1.374999993E-4,2.612499986E-3,1.017499994E-2
6.892052890E-1,-1.374999993E-4,1.649999991E-3,1.113750041E-2
6.917056760E-1,-1.374999993E-4,5.499999970E-4,1.223750040E-2
6.942062120E-1,9.624999948E-4,-5.499999970E-4,1.443750039E-2
6.967065990E-1,-1.374999993E-4,-5.499999970E-4,1.759999990E-2
6.992071350E-1,-1.374999993E-4,1.649999991E-3,1.539999992E-2
7.017075220E-1,9.624999948E-4,1.649999991E-3,1.649999991E-2
7.042080580E-1,-1.374999993E-4,5.499999970E-4,1.539999992E-2
7.067084450E-1,9.624999948E-4,1.649999991E-3,1.869999990E-2
7.092089810E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-2
7.117093680E-1,-1.099999994E-3,5.499999970E-4,1.869999990E-2
7.142099050E-1,-1.374999993E-4,5.499999970E-4,1.759999990E-2
7.167102910E-1,-1.374999993E-4,1.649999991E-3,1.759999990E-2
7.192108280E-1,2.062499989E-3,1.649999991E-3,1.759999990E-2
7.217112330E-1,2.062499989E-3,1.649999991E-3,1.759999990E-2
7.242115410E-1,9.624999948E-4,-1.649999991E-3,1.539999992E-2
7.267120770E-1,9.624999948E-4,5.499999970E-4,1.539999992E-2
7.292124640E-1,-1.374999993E-4,5.499999970E-4,1.443750039E-2
7.317130000E-1,9.624999948E-4,5.499999970E-4,1.333750039E-2
7.342133870E-1,2.062499989E-3,1.649999991E-3,1.333750039E-2
7.367139240E-1,-1.374999993E-4,1.649999991E-3,1.113750041E-2
7.392143100E-1,-1.099999994E-3,5.499999970E-4,9.074999951E-3
7.417148470E-1,-1.374999993E-4,5.499999970E-4,9.074999951E-3
7.442152330E-1,-1.374999993E-4,5.499999970E-4,7.974999957E-3
7.467157700E-1,-1.099999994E-3,5.499999970E-4,5.912499968E-3
7.492161560E-1,-1.374999993E-4,-1.649999991E-3,3.712499980E-3
7.517166930E-1,9.624999948E-4,2.612499986E-3,3.712499980E-3
7.542170740E-1,-1.374999993E-4,-5.499999970E-4,3.712499980E-3
7.567176110E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
7.592179980E-1,-1.099999994E-3,1.649999991E-3,1.649999991E-3
7.617185340E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
7.642189210E-1,-1.374999993E-4,-5.499999970E-4,5.499999970E-4
7.667192280E-1,-1.099999994E-3,-1.649999991E-3,-5.499999970E-4
