"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.196071990E-1,9.624999948E-4,5.499999970E-4,2.076249942E-2
5.221077350E-1,9.624999948E-4,5.499999970E-4,2.392499894E-2
5.246081220E-1,9.624999948E-4,5.499999970E-4,2.392499894E-2
5.271086580E-1,2.062499989E-3,-5.499999970E-4,2.708750032E-2
5.296090450E-1,9.624999948E-4,5.499999970E-4,3.038750030E-2
5.321095820E-1,-1.374999993E-4,-1.649999991E-3,3.135000169E-2
5.346099680E-1,2.062499989E-3,1.649999991E-3,3.671250120E-2
5.371102760E-1,-1.374999993E-4,1.649999991E-3,3.891250119E-2
5.396108120E-1,2.062499989E-3,-5.499999970E-4,4.207500070E-2
5.421111900E-1,2.062499989E-3,-5.499999970E-4,4.633750021E-2
5.446117260E-1,2.062499989E-3,5.499999970E-4,4.743750021E-2
5.471121130E-1,2.062499989E-3,1.649999991E-3,4.949999973E-2
5.496126500E-1,2.062499989E-3,-1.649999991E-3,5.376249924E-2
5.521130450E-1,2.062499989E-3,-5.499999970E-4,5.692499876E-2
5.546135820E-1,2.062499989E-3,-5.499999970E-4,6.118749827E-2
5.571139680E-1,2.062499989E-3,1.649999991E-3,6.228749827E-2
5.596145050E-1,2.062499989E-3,-5.499999970E-4,6.544999778E-2
5.621148910E-1,9.624999948E-4,5.499999970E-4,6.544999778E-2
5.646154280E-1,9.624999948E-4,1.649999991E-3,6.544999778E-2
5.671158140E-1,2.062499989E-3,-1.649999991E-3,6.764999777E-2
5.696161220E-1,9.624999948E-4,5.499999970E-4,6.764999777E-2
5.721166590E-1,2.062499989E-3,5.499999970E-4,6.764999777E-2
5.746170450E-1,2.062499989E-3,1.649999991E-3,6.435000151E-2
5.771175820E-1,9.624999948E-4,5.499999970E-4,6.435000151E-2
5.796179680E-1,2.062499989E-3,5.499999970E-4,6.228749827E-2
5.821185050E-1,9.624999948E-4,1.649999991E-3,6.338749826E-2
5.846188860E-1,2.062499989E-3,2.612499986E-3,6.118749827E-2
5.871194230E-1,9.624999948E-4,1.649999991E-3,6.338749826E-2
5.896197330E-1,3.162499983E-3,5.499999970E-4,6.228749827E-2
5.921201150E-1,9.624999948E-4,5.499999970E-4,6.118749827E-2
5.946206540E-1,9.624999948E-4,-5.499999970E-4,6.008749828E-2
5.971210690E-1,9.624999948E-4,-5.499999970E-4,5.912499875E-2
5.996216060E-1,2.062499989E-3,5.499999970E-4,5.912499875E-2
6.021219920E-1,2.062499989E-3,5.499999970E-4,5.802499875E-2
6.046225290E-1,2.062499989E-3,5.499999970E-4,5.582499877E-2
6.071229300E-1,2.062499989E-3,-1.649999991E-3,5.582499877E-2
6.096234670E-1,-1.374999993E-4,1.649999991E-3,5.156249925E-2
6.121238540E-1,9.624999948E-4,5.499999970E-4,4.949999973E-2
6.146243900E-1,2.062499989E-3,-5.499999970E-4,4.633750021E-2
6.171247910E-1,9.624999948E-4,-5.499999970E-4,4.413750023E-2
6.196253270E-1,2.062499989E-3,1.649999991E-3,3.891250119E-2
6.221257140E-1,-1.374999993E-4,5.499999970E-4,3.561250120E-2
6.246260210E-1,9.624999948E-4,-5.499999970E-4,3.244999796E-2
6.271265580E-1,-1.374999993E-4,-5.499999970E-4,2.708750032E-2
6.296269540E-1,9.624999948E-4,-1.649999991E-3,2.282499894E-2
6.321274910E-1,2.062499989E-3,-5.499999970E-4,2.076249942E-2
6.346278780E-1,-1.374999993E-4,5.499999970E-4,1.539999992E-2
6.371284140E-1,-1.374999993E-4,-5.499999970E-4,1.223750040E-2
6.396288050E-1,-1.374999993E-4,5.499999970E-4,1.113750041E-2
6.421291120E-1,9.624999948E-4,-5.499999970E-4,7.974999957E-3
6.446296490E-1,9.624999948E-4,5.499999970E-4,4.812499974E-3
6.471300350E-1,9.624999948E-4,1.649999991E-3,2.612499986E-3
6.496305680E-1,2.062499989E-3,5.499999970E-4,-5.499999970E-4
6.521309550E-1,-1.374999993E-4,-5.499999970E-4,-4.812499974E-3
6.546314910E-1,-1.374999993E-4,5.499999970E-4,-7.974999957E-3
6.571318780E-1,9.624999948E-4,-5.499999970E-4,-1.003750041E-2
6.596324090E-1,-1.374999993E-4,5.499999970E-4,-1.429999992E-2
6.621327960E-1,-1.374999993E-4,5.499999970E-4,-1.856249943E-2
6.646333320E-1,-1.374999993E-4,5.499999970E-4,-2.186249942E-2
6.671337190E-1,9.624999948E-4,5.499999970E-4,-2.612499893E-2
6.696342690E-1,-1.099999994E-3,-5.499999970E-4,-3.135000169E-2
6.721346560E-1,-1.099999994E-3,-1.649999991E-3,-3.451250121E-2
6.746351920E-1,-1.099999994E-3,5.499999970E-4,-3.877500072E-2
6.771355020E-1,9.624999948E-4,-5.499999970E-4,-4.303750023E-2
6.796359090E-1,-1.374999993E-4,-1.649999991E-3,-4.633750021E-2
6.821364470E-1,-3.299999982E-3,2.612499986E-3,-4.839999974E-2
6.846368340E-1,-2.199999988E-3,-5.499999970E-4,-5.266249925E-2
6.871373700E-1,-1.374999993E-4,5.499999970E-4,-5.266249925E-2
6.896377570E-1,-1.374999993E-4,-5.499999970E-4,-5.486249924E-2
6.921383030E-1,-1.374999993E-4,-5.499999970E-4,-5.486249924E-2
6.946386900E-1,-1.099999994E-3,-5.499999970E-4,-5.802499875E-2
6.971389980E-1,-1.374999993E-4,-5.499999970E-4,-5.692499876E-2
