"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.381789540E-1,2.062499989E-3,4.812499974E-3,8.676250279E-2
8.406794900E-1,2.062499989E-3,2.612499986E-3,8.676250279E-2
8.431798770E-1,-3.299999982E-3,-1.649999991E-3,8.566249907E-2
8.456804900E-1,9.624999948E-4,-5.774999969E-3,8.566249907E-2
8.481810310E-1,9.624999948E-4,-2.612499986E-3,8.456250280E-2
8.506814150E-1,9.624999948E-4,2.612499986E-3,8.139999956E-2
8.531819470E-1,3.162499983E-3,6.874999963E-3,7.713750005E-2
8.556825620E-1,2.062499989E-3,-5.499999970E-4,7.507500052E-2
8.581829490E-1,2.062499989E-3,-3.712499980E-3,7.397499681E-2
8.606834850E-1,2.062499989E-3,5.499999970E-4,6.764999777E-2
8.631838720E-1,-1.374999993E-4,4.812499974E-3,6.228749827E-2
8.656844900E-1,-1.374999993E-4,2.612499986E-3,5.692499876E-2
8.681850310E-1,-2.199999988E-3,-2.612499986E-3,5.802499875E-2
8.706854150E-1,-1.374999993E-4,-5.774999969E-3,5.156249925E-2
8.731859520E-1,-2.199999988E-3,-2.612499986E-3,4.839999974E-2
8.756865620E-1,9.624999948E-4,2.612499986E-3,4.413750023E-2
8.781869490E-1,-1.374999993E-4,5.912499968E-3,3.987500072E-2
8.806874850E-1,2.062499989E-3,5.499999970E-4,3.987500072E-2
8.831881010E-1,2.062499989E-3,-4.812499974E-3,3.671250120E-2
8.856884870E-1,9.624999948E-4,-5.499999970E-4,3.244999796E-2
8.881890290E-1,-1.099999994E-3,1.649999991E-3,3.135000169E-2
8.906894150E-1,-1.099999994E-3,2.612499986E-3,2.818750031E-2
8.931900290E-1,-1.099999994E-3,-4.812499974E-3,2.502499893E-2
8.956905690E-1,-1.374999993E-4,-5.774999969E-3,2.186249942E-2
8.981909630E-1,9.624999948E-4,-5.499999970E-4,1.966249943E-2
9.006914990E-1,3.162499983E-3,3.712499980E-3,1.869999990E-2
9.031918860E-1,9.624999948E-4,4.812499974E-3,1.017499994E-2
9.056924990E-1,2.062499989E-3,5.499999970E-4,6.874999963E-3
9.081930260E-1,9.624999948E-4,-2.612499986E-3,3.712499980E-3
9.106934100E-1,9.624999948E-4,-5.499999970E-4,-1.649999991E-3
9.131939470E-1,-1.099999994E-3,1.649999991E-3,-7.974999957E-3
9.156945620E-1,-2.199999988E-3,3.712499980E-3,-1.333750039E-2
9.181949440E-1,-1.099999994E-3,-3.712499980E-3,-1.649999991E-2
9.206954800E-1,9.624999948E-4,-4.812499974E-3,-1.966249943E-2
9.231958670E-1,2.062499989E-3,-2.612499986E-3,-2.186249942E-2
9.256964030E-1,-1.374999993E-4,3.712499980E-3,-2.708750032E-2
9.281970330E-1,2.062499989E-3,3.712499980E-3,-2.818750031E-2
9.306974190E-1,9.624999948E-4,-5.499999970E-4,-3.038750030E-2
9.331979560E-1,-1.374999993E-4,-2.612499986E-3,-3.244999796E-2
9.356985710E-1,-1.374999993E-4,-5.499999970E-4,-3.561250120E-2
9.381989580E-1,-2.199999988E-3,5.499999970E-4,-3.671250120E-2
9.406994900E-1,-2.199999988E-3,-5.499999970E-4,-3.987500072E-2
9.431998770E-1,-2.199999988E-3,-4.812499974E-3,-3.781250119E-2
9.457004900E-1,-1.374999993E-4,-1.649999991E-3,-4.097500071E-2
