"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.535336340E-1,2.130528912E-3,-2.663161140E-3,2.450108156E-2
3.555344550E-1,2.130528912E-3,-2.663161140E-3,2.183792181E-2
3.575348450E-1,2.130528912E-3,-2.130528912E-3,2.183792181E-2
3.595359000E-1,3.728425596E-3,2.130528912E-3,1.917476021E-2
3.615372670E-1,2.663161140E-3,-1.065264456E-3,1.651159860E-2
3.635381270E-1,3.195793368E-3,1.597896684E-3,1.491370238E-2
3.655394550E-1,1.597896684E-3,1.597896684E-3,1.544633508E-2
3.675403920E-1,1.065264456E-3,1.597896684E-3,1.225054078E-2
3.695419160E-1,2.663161140E-3,1.597896684E-3,1.118527725E-2
3.715431660E-1,2.130528912E-3,3.728425596E-3,8.522115648E-3
3.735441810E-1,2.663161140E-3,0.000000000E0,8.522115648E-3
3.755453530E-1,4.793690052E-3,2.130528912E-3,6.391586736E-3
3.775462520E-1,2.663161140E-3,0.000000000E0,4.261057824E-3
3.795470720E-1,2.663161140E-3,1.597896684E-3,2.663161140E-3
3.815482050E-1,1.597896684E-3,-5.326322280E-4,0.000000000E0
3.835489860E-1,3.195793368E-3,5.326322280E-4,-1.597896684E-3
3.855498840E-1,2.130528912E-3,-5.326322280E-4,-2.663161140E-3
3.875512520E-1,4.261057824E-3,-5.326322280E-4,-3.728425596E-3
3.895519160E-1,1.065264456E-3,-5.326322280E-4,-4.793690052E-3
3.915527360E-1,2.130528912E-3,-2.130528912E-3,-7.989482954E-3
3.935539470E-1,2.663161140E-3,-3.195793368E-3,-9.587380104E-3
3.955549620E-1,4.261057824E-3,-1.065264456E-3,-1.012001187E-2
3.975554700E-1,3.728425596E-3,-1.597896684E-3,-1.065264456E-2
3.995567200E-1,1.065264456E-3,-2.663161140E-3,-1.384843793E-2
4.015580480E-1,2.663161140E-3,-1.597896684E-3,-1.491370238E-2
4.035600410E-1,3.195793368E-3,-3.195793368E-3,-1.757686399E-2
4.055615640E-1,2.130528912E-3,-5.326322280E-4,-1.810949668E-2
4.075638300E-1,4.793690052E-3,-5.326322280E-4,-1.917476021E-2
4.095655090E-1,4.261057824E-3,0.000000000E0,-2.024002373E-2
4.115671110E-1,4.261057824E-3,1.597896684E-3,-2.290318534E-2
4.135686340E-1,5.326322280E-3,2.663161140E-3,-2.396845073E-2
4.155701580E-1,5.326322280E-3,1.065264456E-3,-2.556634694E-2
4.175713690E-1,2.130528912E-3,1.597896684E-3,-2.716424316E-2
4.195723060E-1,5.858954508E-3,1.597896684E-3,-2.716424316E-2
4.215732440E-1,4.793690052E-3,2.130528912E-3,-3.036003746E-2
4.235746890E-1,4.261057824E-3,2.663161140E-3,-2.982740477E-2
4.255748840E-1,4.261057824E-3,2.130528912E-3,-3.142530099E-2
4.275756660E-1,4.261057824E-3,3.195793368E-3,-3.249056637E-2
4.295768370E-1,4.793690052E-3,2.130528912E-3,-3.568635881E-2
4.315775800E-1,3.195793368E-3,1.597896684E-3,-3.621899337E-2
4.335776970E-1,3.728425596E-3,5.326322280E-4,-3.568635881E-2
4.355781270E-1,5.326322280E-3,1.065264456E-3,-3.515372798E-2
4.375793370E-1,4.261057824E-3,-1.597896684E-3,-3.834952042E-2
4.395801970E-1,5.326322280E-3,-5.326322280E-4,-3.728425503E-2
4.415806660E-1,2.663161140E-3,-2.663161140E-3,-3.728425503E-2
4.435815250E-1,4.793690052E-3,-1.597896684E-3,-3.888215125E-2
4.455821500E-1,2.663161140E-3,-1.597896684E-3,-3.941478580E-2
4.475822670E-1,2.663161140E-3,-5.326322280E-4,-3.888215125E-2
4.495821110E-1,5.326322280E-3,-1.065264456E-3,-4.207794741E-2
4.515814080E-1,3.728425596E-3,-5.326322280E-4,-4.207794741E-2
4.535805480E-1,3.728425596E-3,-1.597896684E-3,-3.994741663E-2
4.555791420E-1,5.858954508E-3,1.065264456E-3,-4.048004746E-2
4.575788690E-1,4.793690052E-3,2.663161140E-3,-4.048004746E-2
4.595789860E-1,3.728425596E-3,3.195793368E-3,-4.101268202E-2
4.615788690E-1,2.663161140E-3,3.728425596E-3,-3.888215125E-2
4.635792200E-1,5.326322280E-3,2.130528912E-3,-3.728425503E-2
4.655791030E-1,4.261057824E-3,0.000000000E0,-3.834952042E-2
4.675782440E-1,6.924218964E-3,5.326322280E-4,-3.888215125E-2
4.695778920E-1,5.858954508E-3,-1.065264456E-3,-3.728425503E-2
4.715783220E-1,4.261057824E-3,2.663161140E-3,-3.621899337E-2
4.735778530E-1,5.326322280E-3,-5.326322280E-4,-3.515372798E-2
4.755776190E-1,3.728425596E-3,0.000000000E0,-3.355583176E-2
4.775776190E-1,2.663161140E-3,0.000000000E0,-3.355583176E-2
4.795782830E-1,3.195793368E-3,-3.728425596E-3,-3.195793182E-2
4.815784000E-1,5.326322280E-3,-2.130528912E-3,-2.929477207E-2
4.835786340E-1,4.793690052E-3,2.130528912E-3,-2.716424316E-2
4.855791030E-1,4.261057824E-3,-4.793690052E-3,-2.663161233E-2
4.875782050E-1,1.597896684E-3,-5.326322280E-3,-2.396845073E-2
4.895776970E-1,3.195793368E-3,-3.728425596E-3,-2.183792181E-2
4.915776580E-1,2.663161140E-3,-3.195793368E-3,-2.130528912E-2
4.935775800E-1,3.728425596E-3,-3.728425596E-3,-1.917476021E-2
4.955782440E-1,2.130528912E-3,-4.261057824E-3,-1.810949668E-2
4.975785560E-1,2.663161140E-3,-3.195793368E-3,-1.544633508E-2
4.995782050E-1,3.195793368E-3,-2.130528912E-3,-1.384843793E-2
5.015779700E-1,4.261057824E-3,-1.065264456E-3,-1.384843793E-2
