"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.513257850E-1,2.130528912E-3,-4.793690052E-3,-2.183792181E-2
5.533277380E-1,2.663161140E-3,-4.793690052E-3,-2.290318534E-2
5.553298860E-1,1.065264456E-3,-6.391586736E-3,-2.183792181E-2
5.573321130E-1,2.663161140E-3,-9.587380104E-3,-2.396845073E-2
5.593341830E-1,2.130528912E-3,-9.054748341E-3,-2.450108156E-2
5.613364100E-1,1.597896684E-3,-9.054748341E-3,-2.343581803E-2
5.633375030E-1,6.391586736E-3,-6.924218964E-3,-2.556634694E-2
5.653384020E-1,2.663161140E-3,-7.456851192E-3,-2.769687586E-2
5.673390270E-1,3.195793368E-3,-6.924218964E-3,-2.876213938E-2
5.693395740E-1,2.130528912E-3,-5.858954508E-3,-3.036003746E-2
5.713401210E-1,3.728425596E-3,-4.261057824E-3,-3.408846259E-2
5.733410970E-1,1.065264456E-3,-2.130528912E-3,-3.675162420E-2
5.753430110E-1,3.195793368E-3,-2.663161140E-3,-3.994741663E-2
5.773450420E-1,1.597896684E-3,1.065264456E-3,-4.527373984E-2
5.793471520E-1,3.728425596E-3,3.195793368E-3,-4.740426689E-2
5.813486360E-1,4.793690052E-3,4.261057824E-3,-5.113269389E-2
5.833497690E-1,4.261057824E-3,6.391586736E-3,-5.432848632E-2
5.853504720E-1,3.195793368E-3,6.924218964E-3,-5.965480953E-2
5.873507460E-1,1.065264456E-3,6.924218964E-3,-6.231797114E-2
5.893515660E-1,1.065264456E-3,7.456851192E-3,-6.551376730E-2
5.913528160E-1,3.195793368E-3,5.326322280E-3,-6.977482140E-2
5.933541050E-1,2.130528912E-3,4.261057824E-3,-7.190535218E-2
5.953553940E-1,1.065264456E-3,3.728425596E-3,-7.456851006E-2
5.973568390E-1,1.597896684E-3,5.326322280E-4,-8.149272949E-2
5.993578940E-1,3.728425596E-3,-5.326322280E-4,-8.042746782E-2
6.013589490E-1,3.195793368E-3,-6.391586736E-3,-8.096009493E-2
6.033613710E-1,1.597896684E-3,-1.225054078E-2,-7.723167539E-2
6.053622300E-1,1.065264456E-3,-1.171790902E-2,-7.243798673E-2
